<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220408,05:00:00,1.0869600,1.0871500,1.0857100,1.0869400,62317
20220408,06:00:00,1.0869800,1.0875900,1.0862600,1.0872700,63226
20220408,07:00:00,1.0872500,1.0877200,1.0862200,1.0864700,58909
20220408,08:00:00,1.0866300,1.0867800,1.0857400,1.0861400,40382
20220408,09:00:00,1.0861100,1.0871400,1.0858200,1.0863500,62051
20220408,10:00:00,1.0862500,1.0871800,1.0854700,1.0870400,91098
20220408,11:00:00,1.0870300,1.0879700,1.0861900,1.0872500,92421
20220408,12:00:00,1.0874200,1.0883700,1.0869200,1.0881300,70038
20220408,13:00:00,1.0880900,1.0886500,1.0874500,1.0884300,51466
20220408,14:00:00,1.0883700,1.0885300,1.0870300,1.0880800,47152
20220408,15:00:00,1.0881800,1.0891100,1.0876700,1.0883400,69869
20220408,16:00:00,1.0885200,1.0895400,1.0880300,1.0888500,73442
20220408,17:00:00,1.0888400,1.0890300,1.0875900,1.0881200,101522
20220408,18:00:00,1.0883100,1.0890400,1.0874000,1.0886800,116766
20220408,19:00:00,1.0886900,1.0891400,1.0881600,1.0888200,102521
20220408,20:00:00,1.0887800,1.0893300,1.0883700,1.0889500,64236
20220408,21:00:00,1.0889400,1.0893400,1.0883700,1.0890500,57355
20220408,22:00:00,1.0890500,1.0900800,1.0884700,1.0899900,61243
20220408,23:00:00,1.0899200,1.0901600,1.0890300,1.0896000,56442
20220409,00:00:00,1.0896600,1.0902800,1.0848200,1.0864800,27402
20220409,01:00:00,1.0887000,1.0890800,1.0887000,1.0890800,17
20220409,02:00:00,1.0890800,1.0890800,1.0890800,1.0890800,8
20220415,06:00:00,1.0918800,1.0927900,1.0911300,1.0927100,18062
20220415,07:00:00,1.0925000,1.0929600,1.0921900,1.0929300,28223
20220415,08:00:00,1.0928300,1.0935400,1.0925300,1.0933700,21303
20220415,09:00:00,1.0932000,1.0936000,1.0926500,1.0933300,22224
20220415,10:00:00,1.0932200,1.0939300,1.0886500,1.0921600,76563
20220415,11:00:00,1.0921600,1.0937400,1.0914200,1.0931200,90396
20220415,12:00:00,1.0929600,1.0936500,1.0914000,1.0929000,118619
