<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220117,23:00:00,327.8500000,327.8500000,325.3300000,327.3600000,1703060
20220118,00:00:00,327.3700000,328.0000000,326.8500000,327.8100000,631100
20220118,08:00:00,329.1500000,329.3000000,322.8000000,323.9600000,2501770
20220118,09:00:00,323.7300000,324.4700000,320.2800000,323.8800000,4112140
20220118,10:00:00,323.7800000,323.8600000,321.0200000,321.8700000,2278590
20220118,11:00:00,321.8000000,323.2300000,315.6400000,320.2200000,16198420
20220118,12:00:00,320.2100000,322.4000000,319.2500000,321.6500000,6943670
20220118,13:00:00,321.6500000,323.1000000,319.6100000,321.0000000,5224290
20220118,14:00:00,321.0000000,322.3300000,320.6200000,321.6100000,2172840
20220118,15:00:00,321.6100000,321.7600000,307.7500000,311.7600000,26030610
20220118,16:00:00,311.6200000,312.3700000,305.0200000,308.8600000,30625980
20220118,17:00:00,308.8600000,313.0000000,304.3200000,305.9000000,23970800
20220118,18:00:00,305.8000000,306.2000000,299.5000000,305.6000000,37755160
20220118,19:00:00,305.6800000,307.8000000,296.7000000,299.4700000,33180260
20220118,20:00:00,300.0900000,305.4900000,299.1000000,305.3000000,13792360
20220118,21:00:00,305.2900000,305.5000000,299.0100000,301.0100000,6513800
20220118,22:00:00,301.1500000,302.6000000,299.5200000,302.5900000,2599440
20220118,23:00:00,302.5400000,305.5000000,301.6000000,304.4400000,3927930
20220119,00:00:00,304.4400000,304.5000000,301.0000000,301.1100000,2268070
20220119,08:00:00,300.0000000,302.7200000,282.7200000,289.2300000,24449240
20220119,09:00:00,289.3100000,291.8600000,284.9900000,285.9700000,13110180
20220119,10:00:00,285.9200000,295.2000000,285.0000000,292.4500000,11106190
20220119,11:00:00,292.4500000,309.9000000,287.3200000,309.0800000,45401450
20220119,12:00:00,309.0800000,315.9800000,305.9000000,314.6000000,27475310
20220119,13:00:00,314.6000000,317.8600000,311.2600000,316.6800000,19712450
20220119,14:00:00,316.6800000,317.7100000,312.5600000,315.9800000,11123470
20220119,15:00:00,315.9800000,319.3600000,315.1100000,318.6300000,13414670
20220119,16:00:00,318.6600000,320.0000000,314.2500000,316.7200000,14739340
20220119,17:00:00,316.8000000,318.4800000,314.3200000,317.6500000,6530670
20220119,18:00:00,317.6600000,320.2300000,316.4600000,317.6400000,12626420
20220119,19:00:00,317.6400000,320.4200000,315.8500000,316.8300000,11606730
20220119,20:00:00,316.8300000,319.1000000,316.1300000,318.7800000,3748780
20220119,21:00:00,318.7800000,319.8500000,318.2700000,319.1500000,2001460
20220119,22:00:00,319.1200000,319.2900000,318.2000000,318.7900000,1114500
20220119,23:00:00,318.6200000,319.2000000,318.0300000,319.1000000,708980
20220120,00:00:00,319.1500000,319.6700000,318.2000000,318.3600000,1166470
20220120,08:00:00,318.3600000,322.9800000,311.3300000,322.0900000,8614350
20220120,09:00:00,322.2200000,323.9800000,321.2000000,323.4000000,3238620
20220120,10:00:00,323.4000000,326.6900000,322.5000000,324.5700000,5568960
20220120,11:00:00,324.6900000,326.4800000,314.6900000,318.6600000,16645110
20220120,12:00:00,318.5000000,319.0000000,310.0700000,315.7700000,20479620
20220120,13:00:00,315.7700000,319.1200000,313.7100000,316.7800000,7748640
20220120,14:00:00,316.7800000,317.4900000,313.7900000,314.0400000,4801980
20220120,15:00:00,314.0400000,316.7000000,312.3000000,314.1000000,5810770
20220120,16:00:00,314.1000000,314.9200000,310.3300000,312.0900000,6905810
20220120,17:00:00,312.0700000,315.7900000,310.1100000,315.4000000,11679050
20220120,18:00:00,315.4200000,318.7700000,313.7400000,318.7500000,12231740
20220120,19:00:00,318.5900000,320.0000000,317.2100000,318.1000000,11908500
20220120,20:00:00,318.2400000,319.2500000,314.4100000,314.8900000,5315790
20220120,21:00:00,314.8500000,316.7400000,314.7000000,315.6000000,1707970
20220120,22:00:00,315.6000000,315.6300000,312.1000000,313.7000000,2489990
20220120,23:00:00,313.6800000,314.5000000,312.6300000,313.0600000,1899690
20220121,00:00:00,313.0600000,313.1800000,310.3900000,310.4200000,3214840
20220121,08:00:00,309.4900000,309.8400000,303.5000000,308.3000000,8230580
20220121,09:00:00,308.2000000,311.4300000,306.7000000,309.0800000,4751890
20220121,10:00:00,309.0600000,311.1800000,305.6100000,307.1800000,4546210
20220121,11:00:00,307.0300000,310.8600000,305.2000000,310.0800000,6919300
20220121,12:00:00,310.0800000,312.4500000,308.5300000,311.2600000,8998080
20220121,13:00:00,311.2700000,314.4000000,309.9000000,313.0600000,7382950
20220121,14:00:00,313.0600000,315.1500000,312.2000000,314.1000000,5490640
20220121,15:00:00,314.1000000,317.9700000,312.1000000,315.2600000,14896770
20220121,16:00:00,315.1700000,321.9900000,315.1200000,318.2000000,18820930
20220121,17:00:00,318.3800000,319.0000000,315.2500000,316.0600000,7673500
20220121,18:00:00,316.1500000,316.8900000,312.4000000,312.4100000,9601010
20220121,19:00:00,312.4600000,313.7200000,310.0200000,313.4700000,12203880
20220121,20:00:00,313.8900000,314.9600000,311.7600000,312.9000000,2718520
20220121,21:00:00,312.8800000,313.8900000,312.1100000,313.2000000,1145670
20220121,22:00:00,313.2000000,313.2900000,310.8300000,312.0000000,1765250
20220121,23:00:00,312.0000000,312.2500000,309.5200000,310.1400000,1435160
20220122,00:00:00,310.0300000,312.1300000,308.6900000,311.6000000,2422490
20220124,08:00:00,310.7800000,314.0000000,310.3600000,312.5000000,5599540
20220124,09:00:00,312.5000000,313.6700000,312.2300000,313.6000000,1289120
20220124,10:00:00,313.6200000,313.7000000,311.6200000,311.8200000,1348790
20220124,11:00:00,311.9500000,311.9500000,305.5000000,305.7900000,13482710
20220124,12:00:00,305.6200000,306.8900000,298.8900000,299.6700000,16596070
20220124,13:00:00,299.6200000,300.8400000,290.4100000,295.0000000,38757070
20220124,14:00:00,295.0000000,295.0000000,281.1000000,281.4500000,32677180
20220124,15:00:00,281.9700000,289.5000000,280.6000000,286.1300000,38287690
20220124,16:00:00,286.0200000,290.3000000,285.0000000,286.1000000,18844030
20220124,17:00:00,286.1300000,293.4200000,285.3500000,292.8700000,19297570
20220124,18:00:00,292.7200000,294.1000000,289.1800000,292.0700000,14675890
20220124,19:00:00,292.1400000,293.1800000,288.3500000,292.7500000,13218010
20220124,20:00:00,292.9900000,293.6300000,288.7800000,290.9000000,6062290
20220124,21:00:00,290.9000000,291.7000000,286.5500000,291.5200000,5825690
20220124,22:00:00,291.4100000,293.1500000,289.5000000,292.7400000,4154080
20220124,23:00:00,292.7900000,293.4800000,291.0300000,292.7500000,2988560
20220125,00:00:00,292.7400000,294.6900000,292.5100000,294.5900000,3241990
20220125,08:00:00,293.9000000,301.0300000,291.2300000,293.3600000,10980320
20220125,09:00:00,293.3300000,296.7200000,292.7000000,295.4700000,2632860
20220125,10:00:00,295.4700000,300.1700000,295.3100000,299.2400000,7418690
20220125,11:00:00,299.2400000,300.1800000,293.5000000,296.6600000,17785220
20220125,12:00:00,296.4200000,298.3000000,290.6300000,297.9700000,13504590
20220125,13:00:00,297.8800000,299.3700000,295.0000000,298.3400000,10533100
20220125,14:00:00,298.3400000,299.5800000,296.2000000,297.4400000,9123920
20220125,15:00:00,297.4300000,299.2500000,296.6200000,297.7700000,6501340
